"TOA5","cr3000_HefStation","CR3000","3888","CR3000.Std.28.02","CPU:HEF_program_pluvio_20171003.CR3","52563","HEF"
"TIMESTAMP","RECORD","Batt_Min","PTemp_Avg","TC1_Avg","TC2_Avg","TC3_Avg","Tair_Avg","Hum_Avg","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","CNR4TC_Avg","LWinCor_Avg","LWoutCor_Avg","Wspeed","Wdir","Wspeed_Max","Dist_Avg","Press_Avg","Rain_Tot","intensity_rt","accumulated_rt_nrt","accumulated_nrt","accumulated_total_nrt","bucket_rt","bucket_nrt","temperature_load_cell","status_heating","status_pluvio2","temperature_electronics_unit","power_supply_pluvio2","temperature_orifice_ring_rim"
"TS","RN","Volt","Celsius","Celsius","Celsius","Celsius","Celsius","%","W/m2","W/m2","W/m2","W/m2","Celsius","W/m2","W/m2","m/s","degree","m/s","m","mbar","mm","mm/h","mm","mm","mm","mm","mm","C","","","C","V","C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","Max","Avg","Avg","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-08-05 03:30:00",4418,12.39,4.975,10.2,6.058,10.97,6.545,76.67,-3.105405,3.525818,-82.35535,2.368485,4.605,255.2588,339.9826,0.096,345.3,0.701,0,636.6979,0,0,0,0,0.494,241.969,241.97,7.3,0,0,6.9,24.7,7.5
"2018-08-05 03:40:00",4419,12.39,4.864,10.27,5.914,10.9,6.579,77.09,-2.8602,3.273202,-81.32913,3.080388,4.371,255.1476,339.5571,0.051,283.1,0.27,0,636.7189,0,0,0,0,0.494,241.966,241.967,7.1,0,0,6.9,24.7,7.5
"2018-08-05 03:50:00",4420,12.38,4.732,10.17,6.045,10.84,6.473,76.57,-1.952357,4.227374,-80.30618,3.596612,4.188,255.2854,339.1882,0.356,339.4,0.701,0,636.7908,0,0,0,0,0.494,241.962,241.964,6.8,0,0,6.8,24.8,7.5
"2018-08-05 04:00:00",4421,12.38,4.64,10.12,6.197,10.78,6.4,76.71,-0.04305305,5.045237,-81.25169,2.786876,4.346,255.1011,339.1396,0.597,3.55,0.777,0,636.7396,0,0,0,0,0.494,241.959,241.961,7,0,0,6.8,25.3,8.5
"2018-08-05 04:10:00",4422,12.38,4.606,9.96,6.117,10.71,6.302,77.3,3.13166,5.15613,-82.29728,1.960271,4.497,254.7903,339.0479,0.869,347.9,1.065,0,636.7002,0,0,0,0,0.494,241.959,241.957,7,0,0,6.8,25.3,8.5
"2018-08-05 04:20:00",4423,12.39,4.605,10.05,6.408,10.65,6.393,76.36,11.39793,7.782382,-83.42377,1.126905,4.757,254.9292,339.4798,1.078,1.094,1.413,0,636.6886,0,0,0,0,0.494,241.947,241.952,6.9,0,0,6.9,24.7,7.5
"2018-08-05 04:30:00",4424,12.4,4.678,10.16,6.517,10.59,6.702,76.05,24.11925,9.792491,-85.16148,-0.3880058,5.219,255.4458,340.2192,1.022,13.44,1.289,0,636.7204,0,0,0,0,0.494,241.936,241.94,7,0,0,7.2,25.3,8.5
"2018-08-05 04:40:00",4425,12.42,4.906,10.19,6.697,10.53,6.967,73.69,42.04789,11.30454,-87.05148,-2.051358,5.759,256.2091,341.2092,1.455,26.87,1.771,0,636.7516,0,0,0,0,0.494,241.924,241.93,7.2,0,0,7.2,25.3,8.5
"2018-08-05 04:50:00",4426,12.45,5.273,10.06,6.714,10.48,7.148,75.16,62.63586,13.56165,-89.27484,-3.262566,6.222,256.2655,342.2777,1.483,16.37,1.78,0,636.7311,0,0,0,0,0.494,241.918,241.921,7.4,0,0,7.6,25.2,8.7
"2018-08-05 05:00:00",4427,12.47,5.698,10.03,6.876,10.42,7.338,74.69,86.40704,18.69196,-91.07352,-4.112727,6.633,256.5062,343.467,1.379,14.03,1.712,0,636.76,0,1,0,0,0.494,241.908,241.913,7.7,0,0,8,25.3,8
"2018-08-05 05:10:00",4428,12.51,6.141,10.13,7.595,10.37,7.507,74.1,112.7417,28.0511,-92.97811,-4.763802,7.045,256.6544,344.8687,1.571,27.64,2.23,0,636.7914,0,0,0,0,0,241.901,241.906,8.1,0,0,8,25.3,8
"2018-08-05 05:20:00",4429,12.55,6.58,10.09,9.26,10.31,7.664,74.32,142.3652,36.31571,-94.83535,-4.949254,7.472,256.9312,346.8173,1.78,25.09,2.381,0,636.8279,0,0,0,0,0,241.896,241.9,8.4,0,0,8.3,25.3,8.7
"2018-08-05 05:30:00",4430,12.6,7.008,10.05,9.55,10.27,7.801,74.29,171.375,37.15804,-96.10886,-4.547667,7.807,257.343,348.9041,2.061,21.09,2.868,0,636.8927,0,0,0,0,0,241.893,241.895,8.5,0,0,8.6,25.2,8.7
"2018-08-05 05:40:00",4431,12.65,7.412,10.08,9.54,10.22,7.87,74.85,202.7306,35.78545,-96.65022,-3.491667,8.01,257.8436,351.0022,2.159,25.77,2.734,0,636.9177,0,0,0,0,0,241.887,241.892,9,0,0,8.6,25.2,8.7
"2018-08-05 05:50:00",4432,12.71,7.79,10.07,9.98,10.19,8.03,73.98,235.1936,41.22034,-97.26662,-2.344615,8.27,258.5252,353.4472,2.578,32.93,3.275,0,636.9785,0,0,0,0,0,241.885,241.888,9.2,0,0,9,25.2,9.4
"2018-08-05 06:00:00",4433,12.78,8.15,10.03,10.56,10.16,8.14,74.15,267.9501,48.29941,-98.27865,-1.035663,8.53,258.7991,356.0421,1.873,45.45,3.42,0,637.0485,0,0,0,0,0,241.887,241.888,9.3,0,0,9.1,25.2,9.9
"2018-08-05 06:10:00",4434,12.29,8.58,10.04,11.59,10.15,8.5,72.76,300.6959,54.14103,-100.1895,-0.3710794,9.05,259.5342,359.3527,1.495,48.12,2.156,0,637.079,0,0,0,0,0,241.884,241.884,9.7,0,0,9.1,25.2,9.9
"2018-08-05 06:20:00",4435,12.2,9.15,10.07,12.81,10.15,8.92,71.95,332.408,58.45432,-102.7181,0.4149277,9.62,259.9413,363.0743,1.021,84.9,1.535,0,637.1154,0,0,0,0,0,241.884,241.881,9.9,0,0,9.4,25.3,11.1
"2018-08-05 06:30:00",4436,12.18,9.79,10.1,12.9,10.16,9.22,70.22,366.3925,60.92482,-104.3075,1.244767,10.12,260.9492,366.5015,1.215,71.77,1.793,0,637.218,0,0,0,0,0,241.876,241.878,10.1,0,0,9.8,25.2,13.2
"2018-08-05 06:40:00",4437,12.18,10.4,10.11,12.71,10.19,9.18,70.59,399.7635,65.74041,-104.3642,2.722227,10.32,261.9208,369.0073,2.045,48.97,2.884,0,637.2469,0,0,0,0,0,241.875,241.875,10.3,0,0,9.8,25.2,13.2
"2018-08-05 06:50:00",4438,12.2,10.91,10.14,12.08,10.23,8.88,72.5,434.4303,70.68152,-103.938,5.413993,10.29,262.1628,371.5147,1.998,45.73,2.778,0,637.3122,0,0,0,0,0,241.879,241.878,10.5,0,0,9.8,25.3,13.2
"2018-08-05 07:00:00",4439,12.22,11.31,10.16,12.69,10.28,9.02,72.24,465.7645,75.18454,-103.9734,7.31634,10.53,263.3756,374.6653,2.073,47.35,2.613,0,637.3017,0,0,0,0,0,241.877,241.88,10.4,0,0,9.8,25.3,13.6
"2018-08-05 07:10:00",4440,12.25,11.67,10.2,12.48,10.35,9.04,72.47,496.2575,79.31795,-104.7059,9.208639,10.73,263.6987,377.6133,2.123,47,2.669,0,637.2677,0,0,0,0,0,241.885,241.882,10.6,0,0,9.8,25.3,13.6
"2018-08-05 07:20:00",4441,12.28,11.98,10.23,12.9,10.42,9.09,72.96,531.0306,84.17062,-104.2842,11.55626,10.83,264.6197,380.4601,2.613,51.65,3.147,0,637.2616,0,0,0,0,0,241.887,241.883,10.6,0,0,9.8,25.3,13.9
"2018-08-05 07:30:00",4442,12.33,12.28,10.26,14.34,10.51,9.84,71.23,564.8832,88.44736,-105.7308,13.2731,11.44,266.3532,385.3572,1.639,86.1,2.424,0,637.3039,0,0,0,0,0,241.887,241.885,10.8,0,0,10.1,25.3,15.8
"2018-08-05 07:40:00",4443,12.43,12.65,10.29,15.28,10.61,10.56,68.17,599.695,91.54085,-106.2071,14.81109,12.06,269.123,390.1411,1.381,97.1,2.151,0,637.3987,0,0,0,0,0,241.882,241.883,10.9,0,0,10.1,25.3,15.8
"2018-08-05 07:50:00",4444,12.56,13.07,10.3,14.76,10.72,10.75,66.36,638.7882,96.65813,-105.1173,15.97461,12.65,273.323,394.4149,1.334,94.7,1.684,0,637.468,0,0,0,0,0,241.879,241.88,11.1,0,0,10.4,25.2,17.2
"2018-08-05 08:00:00",4445,12.77,13.48,10.33,14.39,10.84,10.59,67.3,686.035,102.0262,-101.5109,18.34566,13.2,279.8765,399.733,1.483,83.5,1.805,0,637.5289,0,0,0,0,0,241.876,241.874,11.4,0,0,11,25.3,19.1
"2018-08-05 08:10:00",4446,13.2,13.89,10.34,15.96,10.98,11.34,63.84,739.8444,108.6062,-100.122,20.13316,14.16,286.4048,406.66,1.11,114,2.045,0,637.6029,0,0,0,0,0,241.86,241.867,11.6,0,0,11,25.3,19.1
"2018-08-05 08:20:00",4447,13.24,14.34,10.39,14.87,11.13,11.31,62.41,754.3915,107.4912,-104.7805,22.16681,14.31,282.5408,409.4882,1.861,137.1,2.648,0,637.6129,0,0,0,0,0,241.851,241.853,12.4,0,0,12.1,25.3,21.6
"2018-08-05 08:30:00",4448,13.25,14.73,10.5,14.09,11.3,11.22,62.6,812.4557,115.1813,-100.3104,25.59351,14.72,289.2108,415.1147,1.492,168.9,1.906,0,637.672,0,0,0,0,0,241.851,241.848,12.7,0,0,12.5,25.2,22.1
"2018-08-05 08:40:00",4449,13.18,15.09,10.56,14.84,11.48,11.86,60.18,802.0348,115.5055,-108.3467,26.59839,15.26,284.1339,419.079,1.269,95.3,2.091,0,637.7389,0,0,0,0,0,241.839,241.845,12.9,0,0,12.5,25.2,22.1
"2018-08-05 08:50:00",4450,13.17,15.42,10.62,14.83,11.68,11.64,60.88,820.1487,117.6816,-110.5699,28.41623,15.61,283.8026,422.7887,1.032,55.41,1.364,0,637.7817,0,0,0,0,0,241.842,241.842,13.3,0,0,12.8,25.3,23.1
"2018-08-05 09:00:00",4451,13.08,15.66,10.72,15.8,11.88,11.71,60.54,830.7661,119.5635,-113.3484,30.81763,15.62,281.1021,425.2682,1.408,97.8,1.668,0,637.7973,0,0,0,0,0,241.835,241.837,13.5,0,0,13,25.3,22.8
"2018-08-05 09:10:00",4452,13.01,15.8,10.83,15.99,12.1,11.98,59.79,854.6987,123.1169,-113.0642,34.25444,15.79,282.2989,429.6176,1.176,89,1.477,0,637.7914,0,0,0,0,0,241.836,241.836,13.6,0,0,13,25.3,22.8
"2018-08-05 09:20:00",4453,13.09,15.92,10.97,15.84,12.33,12.32,57.96,876.9442,125.8889,-114.0586,35.87325,16.18,283.42,433.3519,1.408,100.6,2.055,0,637.7984,0,0,0,0,0,241.828,241.831,14,0,0,13.2,25.2,23.1
"2018-08-05 09:30:00",4454,13.02,16.03,11.05,16.04,12.57,12.63,56.09,906.092,128.1632,-114.4326,37.18855,16.64,285.5938,437.2149,1.458,117.1,2.241,0,637.8417,0,0,0,0,0,241.811,241.819,14.1,0,0,13.7,25.3,23.5
"2018-08-05 09:40:00",4455,13.01,16.13,11.2,17.04,12.81,13.07,54.22,950.4533,134.3412,-108.8149,41.11078,16.64,291.2116,441.1372,2.171,149.4,2.863,0,637.8936,0,0,0,0,0,241.801,241.808,14.4,0,0,13.7,25.3,23.5
"2018-08-05 09:50:00",4456,12.99,16.24,11.33,17.29,13.06,13.32,52.48,972.4094,135.1929,-109.0094,43.4081,17.26,294.457,446.8745,1.323,125.6,1.8,0,637.9374,0,0,0,0,0,241.789,241.799,14.6,0,0,13.8,25.3,22.8
"2018-08-05 10:00:00",4457,13.03,16.38,11.42,17.39,13.31,12.93,52.17,974.4552,133.6713,-109.6012,46.10603,17.07,292.8402,448.5474,2.306,146,2.929,0,637.9164,0,0,0,0,0,241.772,241.785,14.8,0,0,14.5,25.3,23.1
"2018-08-05 10:10:00",4458,13.04,16.43,11.57,18.2,13.56,12.9,52.44,991.8964,137.7097,-107.7203,49.42473,16.93,293.8925,451.0375,2.571,176,3.095,0,637.9567,0,0,0,0,0,241.764,241.766,15.3,0,0,14.5,25.3,23.1
"2018-08-05 10:20:00",4459,12.99,16.44,11.83,17.87,13.82,12.64,52.88,1013.438,140.2044,-105.8025,50.7638,16.97,296.0718,452.6381,2.602,163.4,3.526,0,637.9802,0,0,0,0,0,241.738,241.75,15.5,0,0,15,25.3,23.5
"2018-08-05 10:30:00",4460,12.98,16.45,12.1,17.53,14.08,12.69,52.37,1045.961,143.5527,-100.7282,53.89371,17.27,302.7844,457.4064,2.259,161.9,2.589,0,637.9435,0,0,0,0,0,241.731,241.741,15.8,0,0,15.4,25.3,24.2
"2018-08-05 10:40:00",4461,13.01,16.49,12.12,18.66,14.35,13.06,51.53,1075.621,147.1027,-99.76761,56.23774,17.67,305.9977,462.003,2.287,139.3,2.764,0,637.9324,0,0,0,0,0,241.721,241.727,16.1,0,0,15.4,25.3,24.2
"2018-08-05 10:50:00",4462,13,16.54,12.26,18.65,14.61,13.59,48.07,1030.58,142.4042,-105.2875,56.49061,17.98,302.1739,463.952,2.432,149.9,2.826,0,637.9445,0,0,0,0,0,241.697,241.709,16.2,0,0,15.8,25.3,23.8
"2018-08-05 11:00:00",4463,13.33,16.64,12.52,19.33,14.87,13.59,47.41,1063.103,146.0795,-108.3563,58.45015,18.08,299.7072,466.5136,2.539,145.8,3.324,0,637.9235,0,0,0,0,0,241.677,241.688,16.7,0,0,16.2,25.3,23.5
"2018-08-05 11:10:00",4464,13.34,16.76,12.45,18.99,15.13,13.74,47.21,1072.432,146.2945,-109.9303,60.81397,18.05,297.9606,468.7049,2.112,134,2.556,0,637.9752,0,0,0,0,0,241.66,241.669,16.7,0,0,16.2,25.3,23.5
"2018-08-05 11:20:00",4465,13.23,16.87,12.58,19.9,15.39,14.08,46.04,1062.265,145.1151,-112.8928,61.58282,18.42,297.0774,471.553,2.397,155.1,2.829,0,637.9582,0,0,0,0,0,241.647,241.651,16.8,0,0,16.1,25.3,23.1
"2018-08-05 11:30:00",4466,13.17,17,12.76,18.84,15.66,13.5,45.17,1042.819,141.6914,-117.9771,61.27969,18.41,291.8925,471.1493,2.023,154.8,2.648,0,637.97,0,0,0,0,0,241.622,241.634,17.1,0,0,16.5,25.3,24.2
"2018-08-05 11:40:00",4467,13.32,17.08,12.94,19.69,15.92,13.91,43.77,1018.303,139.0358,-121.9087,61.85255,18.43,288.1113,471.8725,2.689,169,3.273,0,637.9664,0,0,0,0,0,241.593,241.606,17.4,0,0,16.5,25.3,24.2
"2018-08-05 11:50:00",4468,13.23,17.14,13.33,19.02,16.18,13.6,41.59,987.7414,133.6454,-123.2186,61.4883,18.21,285.5477,470.2545,2.723,162.8,3.242,0,637.9341,0,0,0,0,0,241.57,241.582,17.4,0,0,16.7,25.2,23.1
"2018-08-05 12:00:00",4469,13.22,17.18,13.42,19.18,16.44,13.97,35.11,1003.134,137.3658,-118.7179,63.66011,17.93,288.4933,470.8714,3.46,167.4,4.199,0,637.9019,0,0,0,0,0,241.546,241.558,17.4,0,0,16.5,25.3,22.4
"2018-08-05 12:10:00",4470,13.21,17.21,13.99,19.59,16.68,14.09,32.44,1005.564,138.3862,-119.6031,63.78124,18.02,288.124,471.5084,3.274,186.5,3.904,0,637.8727,0,0,0,0,0,241.511,241.516,17.9,0,0,16.5,25.3,22.4
"2018-08-05 12:20:00",4471,13.18,17.29,14.14,19,16.92,14.11,31.71,956.5814,131.0764,-116.7254,60.71254,18.41,293.1672,470.6051,2.605,168.8,3.399,0,637.8601,0,0,0,0,0,241.459,241.477,17.6,0,0,16.5,25.3,22.8
"2018-08-05 12:30:00",4472,13.08,17.44,14.23,20.75,17.14,14.67,29.49,1133.472,155.2406,-105.2013,66.01741,19.01,308.075,479.2937,3.201,171.4,3.93,0,637.7527,0,0,0,0,0,241.413,241.439,17.5,0,0,16.8,25.3,24.2
"2018-08-05 12:40:00",4473,13.04,17.72,14.1,20.25,17.35,15,29.31,852.9974,116.2557,-107.593,61.36967,18.8,304.4888,473.4515,3.37,163.3,3.868,0,637.7612,0,0,0,0,0,241.372,241.393,17.6,0,0,16.8,25.3,24.2
"2018-08-05 12:50:00",4474,13.03,17.92,13.98,20,17.55,15.17,29.86,803.0787,109.8621,-114.438,60.54989,18.17,294.1259,469.1138,3.065,155.4,3.66,0,637.6842,0,0,0,0,0,241.337,241.357,17.8,0,0,16.9,25.3,23.1
"2018-08-05 13:00:00",4475,12.98,18.03,13.91,20.23,17.74,15.2,29.44,1013.932,138.2325,-111.2724,65.32546,18.35,298.2784,474.8763,2.782,140.1,3.268,0,637.6118,0,0,0,0,0,241.302,241.321,17.9,0,0,17,25.3,24.7
"2018-08-05 13:10:00",4476,13,18.15,13.88,19.5,17.93,15.17,29.66,"NAN",92.77728,-81.68944,63.60226,18.7,329.8592,475.1509,2.194,123.9,2.768,0,637.5843,0,0,0,0,0,241.268,241.288,18.1,0,0,17,25.3,24.7
"2018-08-05 13:20:00",4477,12.91,18.29,13.87,16.89,18.1,14.81,30.98,276.2718,35.05079,-68.95863,51.03182,17.02,333.1666,453.157,1.634,105.1,1.998,0,637.5594,0,0,0,0,0,241.246,241.256,17.7,0,0,16.7,25.3,21.6
"2018-08-05 13:30:00",4478,12.78,18.24,13.92,15.87,18.27,14.36,32.26,224.655,31.00476,-82.32163,45.31501,15.98,314.0881,441.7247,1.205,92.1,1.643,0,637.5677,0,0,0,0,0,241.228,241.236,17.3,0,0,15.7,25.3,17.9
"2018-08-05 13:40:00",4479,12.83,17.99,14.24,15.87,18.42,13.6,37.66,357.7785,50.69347,-95.5049,43.44363,15.01,295.586,434.5345,2.298,318.9,3.139,0,637.5645,0,0,0,0,0,241.179,241.207,16.9,0,0,15.7,25.3,17.9
"2018-08-05 13:50:00",4480,13.03,17.59,14.53,17.81,18.53,13.56,40.38,822.4813,117.2863,-102.9622,50.34784,15.32,289.8571,443.1672,2.676,323.9,3.494,0,637.5054,0,0,0,0,0,241.133,241.154,16,0,0,14.1,25.3,16.5
"2018-08-05 14:00:00",4481,13.03,17.28,14.89,18.01,18.6,13.68,41.8,874.1214,123.1378,-105.0529,52.45304,16.06,291.7927,449.2986,3.371,325.2,4.33,0,637.4019,0,0,0,0,0,241.055,241.099,15.5,0,0,13.6,25.3,19.1
"2018-08-05 14:10:00",4482,13.05,17.11,14.94,16.11,18.65,13.36,44.36,499.6362,71.41539,-101.9128,45.88308,15.3,290.8043,438.6001,3.024,326.7,3.479,0,637.3284,0,0,0,0,0,240.997,241.034,15.3,0,0,13.6,25.3,19.1
"2018-08-05 14:20:00",4483,13.01,16.92,14.75,17.56,18.7,13.48,44.07,588.1492,85.89032,-102.9893,47.06044,15.29,289.6653,439.7151,2.488,317.5,3.459,0,637.3101,0,0,0,0,0,240.936,240.962,14.8,0,0,13.3,25.3,16.9
"2018-08-05 14:30:00",4484,12.83,16.75,14.76,14.4,18.74,12.89,49.47,195.7897,27.9611,-98.44586,37.34366,14.37,289.1904,424.9799,3.136,336.2,4.224,0,637.2428,0,0,0,0,0,240.896,240.908,14.6,0,0,13,25.3,14.6
"2018-08-05 14:40:00",4485,12.6,16.43,14.82,13.01,18.78,12.06,53.95,116.2828,17.31447,-85.59379,35.62025,12.69,293.0718,414.2858,3.258,335.4,3.863,0,637.2026,0,0,0,0,0,240.834,240.859,14.1,0,0,13,25.3,14.6
"2018-08-05 14:50:00",4486,12.57,15.94,14.4,13.95,18.8,12,54.69,309.3354,45.5996,-78.38722,38.30881,12.49,299.2147,415.9107,2.09,342.8,3.441,0,637.2249,0,0,0,0,0,240.796,240.811,13.7,0,0,12.2,25.3,11.8
"2018-08-05 15:00:00",4487,12.62,15.54,14.32,14.95,18.79,12.49,53.38,211.7217,30.99944,-72.62732,34.70007,13.27,309.0977,416.425,1.8,303.8,2.831,0,637.2234,0,0,0,0,0,240.741,240.775,13.7,0,0,12.5,25.3,13.6
"2018-08-05 15:10:00",4488,12.52,15.34,14.16,14.38,18.76,12.64,54.16,156.8139,23.33059,-60.7857,32.49781,13.38,321.5764,414.8599,1.19,104.9,1.748,0,637.3161,0,0,0,0,0,240.708,240.728,13.6,0,0,12.5,25.3,13.6
"2018-08-05 15:20:00",4489,12.51,15.24,14.06,14.85,18.71,13.02,53.41,260.4166,36.84101,-82.13101,30.91261,13.35,300.0612,413.1049,1.567,95.9,2.179,0,637.2444,0,0,0,0,0,240.688,240.694,13.7,0,0,12.7,25.3,12.7
"2018-08-05 15:30:00",4490,12.49,15.2,14.02,14.81,18.66,13.2,52.2,294.9771,42.01182,-96.1843,29.43862,13.66,287.6503,413.2731,1.178,76.72,1.826,0,637.1364,0,0,0,0,0,240.67,240.672,13.9,0,0,12.8,25.3,16
"2018-08-05 15:40:00",4491,12.51,15.25,13.96,15.6,18.61,13.44,51.31,372.4732,52.6897,-98.35506,30.42015,14.64,290.7503,419.5255,0.919,97.4,1.434,0,637.0768,0,0,0,0,0,240.639,240.657,13.9,0,0,12.8,25.3,16
"2018-08-05 15:50:00",4492,12.44,15.4,13.97,13.36,18.55,12.88,53.47,80.77254,11.05213,-92.75069,22.98295,14.06,293.2424,408.976,1.32,352.9,3.807,0,637.1127,0,0,0,0,0,240.624,240.626,13.9,0,0,13.4,25.3,16
"2018-08-05 16:00:00",4493,12.41,15.36,14.14,12.9,18.49,11.86,57.66,84.69971,12.43105,-86.58411,23.60001,12.38,290.451,400.6351,3.021,322.4,3.77,0,636.9847,0,0,0,0,0,240.585,240.601,13.8,0,0,12.3,25.3,11.3
"2018-08-05 16:10:00",4494,12.42,15.07,14.02,13.1,18.43,11.79,57.58,108.2091,17.22223,-84.30455,23.71477,11.81,289.7108,397.7301,2.323,314.1,3.043,0,636.8617,0,0,0,0,0,240.567,240.568,13.3,0,0,12.3,25.3,11.3
"2018-08-05 16:20:00",4495,12.39,14.73,14,12.38,18.37,11.43,61.69,144.1487,21.29953,-84.99793,23.26645,11.56,287.7308,395.9951,3.737,330.9,5.029,0,636.6754,0,0,0,0,0,240.514,240.546,13,0,0,11.6,25.2,11.3
"2018-08-05 16:30:00",4496,12.38,14.36,13.9,12.06,18.28,11.13,63.28,83.18407,13.21625,-85.79392,21.4756,11.07,284.3864,391.6559,2.801,326.4,4.119,0,636.6572,0,0,0,0,0,240.464,240.494,12.6,0,0,11.1,25.3,9.9
"2018-08-05 16:40:00",4497,12.36,13.96,13.79,11.61,18.19,11.05,63.9,69.9713,11.35402,-88.77953,20.13672,10.89,280.4591,389.3754,2.095,334.6,2.832,0,636.6871,0,0,0,0,0,240.429,240.453,12.1,0,0,11.1,25.3,9.9
"2018-08-05 16:50:00",4498,12.36,13.59,13.72,11.85,18.09,10.97,64.85,103.9367,16.17806,-89.67516,19.7287,10.76,278.8712,388.2751,1.886,35.33,3.077,0,636.7487,0,0,0,0,0,240.388,240.405,11.9,0,0,10.8,25.3,9.4
"2018-08-05 17:00:00",4499,12.34,13.28,13.65,11.47,17.97,10.84,64.99,84.00987,14.05062,-86.27679,19.34446,10.7,281.9479,387.5692,1.046,68.1,1.708,0,636.9107,0,1,0,0,0,240.375,240.387,11.9,0,0,10.8,25.3,9.4
"2018-08-05 17:10:00",4500,12.52,12.98,13.61,11.63,17.86,10.87,66.37,59.41467,10.71836,-82.06658,18.38998,10.58,285.5374,385.9939,1.545,313,2.249,0,636.9516,0,0,0,0,0,240.347,240.361,11.9,0,0,10.8,25.3,9.4
"2018-08-05 17:20:00",4501,12.63,12.61,13.57,11.23,17.74,10.74,67.09,60.24965,10.5567,-73.01881,17.81665,10.47,294.0125,384.848,1.321,306.7,2.202,0,637.0209,0,0,0,0,0,240.326,240.333,11.7,0,0,10.6,25.3,9.2
"2018-08-05 17:30:00",4502,12.66,12.25,13.5,11.05,17.62,10.68,66.44,67.90022,11.81775,-72.01482,17.39846,10.45,294.9232,384.3364,1.192,13.78,2.69,0,637.0501,0,0,0,0,0,240.312,240.308,11.5,0,0,10.6,25.3,9.4
"2018-08-05 17:40:00",4503,12.69,11.93,13.45,11.03,17.5,10.6,66.72,69.80911,12.13755,-75.12764,16.67326,10.37,291.4043,383.2052,1.335,315.1,2.806,0,637.0114,0,0,0,0,0,240.26,240.28,11.4,0,0,10.6,25.3,9.4
"2018-08-05 17:50:00",4504,12.68,11.64,13.38,11.15,17.37,10.49,67.88,43.05204,8.00757,-47.98637,17.22658,10.31,318.2278,383.4408,2.407,319.5,3.134,0,637.037,0,0,0,0,0,240.244,240.262,11.4,0,0,10.4,25.2,9.2
"2018-08-05 18:00:00",4505,12.65,11.42,13.27,10.76,17.25,10.37,70.84,32.51449,6.007116,-51.03118,15.57057,10.26,314.94,381.5417,3.577,341.5,4.844,0,636.9665,0,0,0,0,0,240.257,240.245,11.4,0,0,10.3,25.3,8.7
"2018-08-05 18:10:00",4506,12.63,11.22,13.11,10.01,17.13,9.88,74.88,27.22412,5.085921,-54.66225,15.0411,9.8,308.9038,378.6071,4.322,335.9,5.815,0,636.8966,0,0,0,0,0,240.209,240.241,11.1,0,0,10.3,25.3,8.7
"2018-08-05 18:20:00",4507,12.6,10.96,13,10.02,17.01,9.74,75.22,21.90189,4.660773,-46.15998,15.14243,9.61,316.4267,377.7291,3.91,347.4,6.339,0,636.9135,0,0,0,0,0,240.22,240.215,11,0,0,9.8,25.3,8.5
"2018-08-05 18:30:00",4508,12.56,10.72,13.04,10.02,16.89,9.82,73.52,10.62068,3.545117,-40.88582,15.25048,9.58,321.5938,377.7301,1.201,259.8,2.244,0,637.0546,0,0,0,0,0,240.15,240.167,10.8,0,0,9.8,25.3,8.5
"2018-08-05 18:40:00",4509,12.54,10.53,13.06,9.83,16.77,9.72,73.61,6.724316,3.070886,-48.35967,14.67377,9.49,313.6273,376.6607,1.507,33.74,2.933,0,637.1718,0,0,0,0,0,240.145,240.148,10.7,0,0,9.8,25.3,8.5
"2018-08-05 18:50:00",4510,12.53,10.35,12.91,9.76,16.64,9.6,72.44,4.377471,2.553028,-36.59435,14.82902,9.38,324.8312,376.2546,2.426,1.045,3.476,0,637.3634,0,0,0,0,0,240.115,240.134,10.6,0,0,9.7,25.2,8
"2018-08-05 19:00:00",4511,12.52,10.19,12.94,9.74,16.52,9.64,74.21,-1.033081,2.298644,-43.07622,14.30285,9.29,317.9039,375.2829,1.02,343.2,2.024,0,637.4799,0,0,0,0,0,240.101,240.113,10.6,0,0,9.7,25.3,8.5
"2018-08-05 19:10:00",4512,12.51,10.03,12.93,9.75,16.4,9.66,74.1,-2.442347,2.185993,-44.15877,14.23207,9.19,316.3254,374.7162,0.902,359.8,1.504,0,637.501,0,0,0,0,0,240.087,240.095,10.7,0,0,9.7,25.3,8.5
"2018-08-05 19:20:00",4513,12.51,9.89,12.9,9.61,16.29,9.6,74.87,-3.647624,2.344088,-56.53597,13.31793,9.07,303.3174,373.1713,0.803,40.14,1.633,0,637.5656,0,0,0,0,0,240.077,240.082,10.4,0,0,9.6,25.2,8
"2018-08-05 19:30:00",4514,12.5,9.75,12.92,9.27,16.17,9.39,77.05,-3.220939,1.957057,-39.40862,14.54257,8.84,319.2889,373.2401,0.568,8.99,1.503,0,637.627,0,0,0,0,0,240.069,240.074,10.2,0,0,9.4,25.3,8
"2018-08-05 19:40:00",4515,12.5,9.62,12.88,9.05,16.06,9.25,78.35,-3.675735,1.918902,-48.3454,14.06696,8.65,309.3767,371.7891,0.353,28.09,0.826,0,637.6121,0,0,0,0,0,240.063,240.067,10.1,0,0,9.4,25.3,8
